customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00214,Male,0,Yes,Yes,25,Yes,No,Fiber optic,No,No internet service,One year,Yes,Credit card,53.64,1341.0,Yes
CUST-00215,Male,0,No,Yes,58,Yes,Yes,DSL,No internet service,No,Month-to-month,No,Mailed check,70.07,4064.06,No
CUST-00216,Female,0,Yes,Yes,48,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Credit card,74.9,3626.28,No
CUST-00217,Male,1,No,No,52,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card,26.78,1441.1,No
CUST-00218,Female,1,Yes,No,30,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Mailed check,117.17,3527.72,Yes
CUST-00219,Male,0,No,Yes,11,Yes,No phone service,No,No,No,Month-to-month,Yes,Mailed check,27.37,355.17,No
CUST-00220,Male,1,No,No,57,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Mailed check,91.61,5231.56,Yes
CUST-00221,Male,0,No,Yes,35,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Credit card,68.27,2415.86,Yes
CUST-00222,Female,0,Yes,No,9,Yes,Yes,DSL,Yes,Yes,Month-to-month,No,Bank transfer,95.51,859.59,No
CUST-00223,Female,0,No,No,5,Yes,Yes,DSL,No internet service,No,One year,No,Electronic check,44.61,259.37,Yes
CUST-00224,Female,0,No,No,6,Yes,No,DSL,No,No,Month-to-month,No,Bank transfer,58.3,349.8,Yes
CUST-00225,Female,0,Yes,No,30,No,No,DSL,No internet service,No internet service,Two year,No,Mailed check,71.6,2148.0,No
CUST-00226,Male,0,Yes,No,71,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,30.31,2152.01,No
CUST-00227,Female,0,Yes,No,2,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.89,293.66,Yes
CUST-00228,Male,0,No,No,46,Yes,Yes,DSL,Yes,Yes,One year,No,Bank transfer,119.14,5480.44,No
CUST-00229,Male,0,No,No,0,Yes,Yes,Fiber optic,No,No internet service,Two year,Yes,Mailed check,60.59,22.38,No
CUST-00230,Female,0,No,Yes,44,Yes,No,Fiber optic,No internet service,Yes,Two year,Yes,Electronic check,56.44,2511.44,No
CUST-00231,Female,0,Yes,No,53,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Credit card,78.6,4192.3,Yes
CUST-00232,Female,0,Yes,No,49,Yes,Yes,Fiber optic,Yes,Yes,One year,Yes,Bank transfer,88.24,4323.76,No
CUST-00233,Female,1,No,Yes,6,Yes,Yes,DSL,No,No,Month-to-month,No,Credit card,106.59,657.94,No
CUST-00234,Female,1,Yes,Yes,62,Yes,No,Fiber optic,No,No,Month-to-month,No,Credit card,56.03,3473.86,No
CUST-00235,Female,0,No,No,14,Yes,No,Fiber optic,No,No,One year,No,Electronic check,96.01,1344.14,Yes
CUST-00236,Female,1,No,Yes,66,Yes,No,Fiber optic,No,No,Month-to-month,No,Credit card,42.49,2889.29,Yes
CUST-00237,Female,0,Yes,No,29,Yes,No,Fiber optic,No,No,Month-to-month,No,Credit card,87.41,2534.89,Yes
CUST-00238,Male,1,No,No,67,Yes,No,No,No internet service,No,One year,Yes,Bank transfer,65.61,4395.87,No
CUST-00239,Female,0,Yes,No,35,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,85.49,3045.56,No
CUST-00240,Female,0,No,No,66,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Mailed check,56.74,3786.9,No
CUST-00241,Male,0,Yes,No,4,Yes,No,DSL,No,No,One year,No,Mailed check,48.02,192.08,No
CUST-00242,Female,0,No,No,24,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,67.57,1639.67,Yes
CUST-00243,Male,0,Yes,Yes,10,Yes,Yes,Fiber optic,No internet service,No internet service,Month-to-month,No,Credit card,109.3,1122.5,Yes
CUST-00244,Male,0,Yes,No,71,Yes,Yes,DSL,No,Yes,One year,Yes,Bank transfer,86.83,6164.93,No
CUST-00245,Female,0,No,Yes,65,No,Yes,Fiber optic,No,No internet service,Two year,No,Credit card,80.39,5225.35,No
CUST-00246,Male,0,Yes,Yes,27,Yes,Yes,DSL,No internet service,No,Month-to-month,No,Mailed check,91.43,2468.61,Yes
CUST-00247,Male,0,No,No,59,Yes,No,DSL,No,No,One year,No,Bank transfer,92.37,5455.66,No
CUST-00248,Male,0,Yes,Yes,9,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Electronic check,48.06,502.55,Yes
CUST-00249,Male,0,No,No,49,Yes,Yes,DSL,No,Yes,Two year,Yes,Credit card,41.74,2045.26,No
CUST-00250,Female,0,Yes,Yes,38,Yes,Yes,Fiber optic,No internet service,No,One year,Yes,Credit card,69.93,2735.84,No
CUST-00251,Male,0,No,Yes,36,Yes,No,No,Yes,No internet service,Two year,Yes,Bank transfer,33.08,1219.44,No
CUST-00252,Female,0,Yes,Yes,62,Yes,No,Fiber optic,No,No internet service,Two year,Yes,Credit card,66.42,4118.04,No
CUST-00253,Male,0,Yes,Yes,60,No,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Electronic check,88.69,5342.55,Yes
CUST-00254,Male,1,Yes,No,37,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,18.76,771.63,No
CUST-00255,Male,0,No,No,32,Yes,Yes,DSL,No internet service,Yes,One year,No,Electronic check,29.34,938.88,No
CUST-00256,Male,0,Yes,No,44,Yes,No,DSL,Yes,No,One year,No,Electronic check,116.14,5110.16,No
CUST-00257,Female,1,No,No,43,Yes,No,DSL,Yes,No internet service,Two year,Yes,Electronic check,112.65,4843.95,No
CUST-00258,Female,0,No,Yes,0,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,60.63,29.62,Yes
CUST-00259,Male,0,Yes,No,52,Yes,No,Fiber optic,No,No,One year,Yes,Credit card,78.18,4065.36,No
CUST-00260,Male,0,No,Yes,46,Yes,Yes,DSL,No internet service,No internet service,One year,Yes,Bank transfer,33.84,1649.92,No
CUST-00261,Female,0,Yes,No,32,No,No,Fiber optic,No internet service,No,Month-to-month,Yes,Credit card,51.76,1717.07,Yes
CUST-00262,Male,0,Yes,No,66,Yes,Yes,No,No,No internet service,Month-to-month,No,Mailed check,98.88,6566.23,Yes
CUST-00263,Male,0,No,No,14,Yes,No phone service,DSL,No,Yes,Month-to-month,Yes,Electronic check,105.31,1474.34,Yes
CUST-00264,Male,0,No,No,13,Yes,Yes,Fiber optic,Yes,No,Two year,No,Electronic check,59.34,850.59,Yes
CUST-00265,Female,1,No,No,22,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Mailed check,49.73,1163.54,Yes
CUST-00266,Female,0,Yes,No,53,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Mailed check,87.53,4718.02,Yes
CUST-00267,Female,0,Yes,No,7,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,91.23,661.44,No
CUST-00268,Male,0,Yes,Yes,53,Yes,No,Fiber optic,No,No,Month-to-month,No,Credit card,118.35,6280.91,Yes
CUST-00269,Male,0,No,No,35,Yes,No,Fiber optic,Yes,No,One year,No,Credit card,89.13,3140.81,No
CUST-00270,Female,0,No,No,51,Yes,Yes,Fiber optic,No internet service,No,Two year,No,Electronic check,42.5,2199.42,No
CUST-00271,Female,0,No,No,5,No,Yes,DSL,No internet service,No internet service,Month-to-month,No,Bank transfer,24.12,192.88,Yes
CUST-00272,Female,0,Yes,Yes,27,Yes,No,DSL,No,Yes,Month-to-month,Yes,Mailed check,44.28,1195.56,Yes
CUST-00273,Female,0,Yes,No,49,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Credit card,41.12,2034.62,No
CUST-00274,Male,0,Yes,No,37,Yes,No,DSL,Yes,No internet service,Month-to-month,No,Bank transfer,27.47,1050.14,No
CUST-00275,Female,0,Yes,No,29,Yes,No,DSL,No,No internet service,Month-to-month,Yes,Electronic check,63.33,1897.04,Yes
CUST-00276,Male,0,Yes,Yes,72,Yes,No,DSL,No,No,Month-to-month,No,Electronic check,47.39,3412.08,No
CUST-00277,Female,0,No,No,53,Yes,Yes,Fiber optic,Yes,No internet service,One year,Yes,Credit card,112.36,5967.77,No
CUST-00278,Male,0,No,No,70,No,No,DSL,No,Yes,Month-to-month,Yes,Credit card,59.2,4146.59,Yes
CUST-00279,Female,0,No,No,45,Yes,Yes,Fiber optic,No internet service,No,One year,No,Electronic check,107.41,4856.92,Yes
CUST-00280,Female,0,Yes,No,27,No,Yes,DSL,Yes,No internet service,Month-to-month,Yes,Credit card,49.29,1330.83,No
CUST-00281,Female,1,Yes,No,16,Yes,No,Fiber optic,No,No internet service,Month-to-month,Yes,Credit card,102.81,1686.04,Yes
CUST-00282,Female,1,No,Yes,47,Yes,Yes,Fiber optic,No internet service,No,Two year,Yes,Credit card,64.36,3053.19,No
CUST-00283,Male,0,Yes,Yes,43,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,21.3,915.9,No
CUST-00284,Female,1,No,No,59,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Mailed check,67.67,3992.53,No
CUST-00285,Male,0,No,No,59,Yes,No phone service,No,Yes,No internet service,Two year,Yes,Bank transfer,41.13,2426.67,No
CUST-00286,Male,1,Yes,Yes,4,Yes,No,DSL,No internet service,No internet service,Month-to-month,No,Mailed check,49.36,360.33,Yes
CUST-00287,Male,0,No,No,68,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,87.8,5970.4,No
CUST-00288,Male,1,Yes,No,69,Yes,Yes,DSL,No internet service,No internet service,Month-to-month,No,Bank transfer,72.01,4968.69,Yes
CUST-00289,Female,1,No,No,6,Yes,No,Fiber optic,No internet service,Yes,Month-to-month,Yes,Electronic check,108.64,651.84,Yes
CUST-00290,Male,0,No,Yes,52,Yes,Yes,DSL,No,No,One year,Yes,Mailed check,113.47,5934.03,No
CUST-00291,Male,1,Yes,Yes,16,Yes,Yes,Fiber optic,No,No,Two year,Yes,Electronic check,88.48,1503.89,No
CUST-00292,Male,0,Yes,No,58,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Credit card,106.08,6152.64,No
CUST-00293,Female,0,No,No,8,Yes,Yes,No,No internet service,No internet service,One year,No,Credit card,37.9,320.98,No
CUST-00294,Female,0,No,No,21,Yes,Yes,DSL,No internet service,Yes,One year,No,Mailed check,26.09,547.89,No
CUST-00295,Female,0,Yes,No,44,Yes,Yes,Fiber optic,No internet service,Yes,Two year,Yes,Credit card,51.96,2325.86,No
CUST-00296,Female,0,No,No,72,Yes,No,No,No,No,One year,No,Mailed check,51.22,3687.84,No
CUST-00297,Male,0,Yes,No,58,Yes,Yes,DSL,No,No,Two year,Yes,Electronic check,85.84,5025.36,Yes
CUST-00298,Male,1,Yes,No,12,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,103.72,1244.64,Yes
CUST-00299,Female,0,Yes,No,11,Yes,Yes,DSL,No internet service,No,Month-to-month,No,Mailed check,48.28,570.13,No
CUST-00300,Male,0,Yes,No,35,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,61.33,2146.55,No
CUST-00301,Male,1,Yes,Yes,9,No,No,No,No internet service,Yes,Two year,No,Mailed check,28.71,290.78,Yes
CUST-00302,Male,1,No,No,15,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Bank transfer,60.1,902.33,Yes
CUST-00303,Female,1,Yes,Yes,18,Yes,No,Fiber optic,Yes,No,One year,Yes,Mailed check,39.87,717.66,No
CUST-00304,Female,0,Yes,No,5,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,57.01,295.73,Yes
CUST-00305,Male,1,Yes,No,3,Yes,Yes,DSL,Yes,No,Two year,No,Credit card,45.17,176.36,No
CUST-00306,Female,0,No,Yes,29,Yes,No,Fiber optic,No,No,One year,Yes,Mailed check,100.49,2927.53,Yes
CUST-00307,Female,0,No,No,45,Yes,No,DSL,No,No,One year,No,Bank transfer,18.41,828.45,No
CUST-00308,Female,0,Yes,No,26,Yes,Yes,Fiber optic,Yes,No,Two year,Yes,Credit card,52.55,1377.46,Yes
CUST-00309,Female,0,Yes,No,44,No,No,Fiber optic,No,Yes,Two year,No,Bank transfer,116.86,5167.73,No
CUST-00310,Female,0,Yes,Yes,36,Yes,No,DSL,Yes,No internet service,Month-to-month,No,Bank transfer,87.26,3141.36,Yes
CUST-00311,Male,0,Yes,No,8,Yes,No phone service,No,No,No,Two year,No,Bank transfer,96.76,774.08,No
CUST-00312,Female,0,Yes,Yes,60,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer,105.71,6342.6,Yes
CUST-00313,Male,0,Yes,Yes,34,Yes,No phone service,No,No,Yes,Two year,Yes,Mailed check,54.91,1866.94,No
CUST-00314,Male,0,Yes,Yes,46,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card,24.73,1137.58,No
CUST-00315,Female,0,No,Yes,20,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Credit card,59.89,1197.8,No
CUST-00316,Male,0,Yes,No,16,Yes,No,DSL,Yes,No,Two year,No,Credit card,84.58,1353.28,No
CUST-00317,Male,0,No,No,54,Yes,No,Fiber optic,No,No internet service,One year,No,Credit card,55.82,3052.98,No
CUST-00318,Male,0,No,No,5,Yes,No,DSL,Yes,No,Month-to-month,No,Electronic check,63.73,326.8,Yes
CUST-00319,Female,0,No,No,34,Yes,Yes,DSL,No internet service,Yes,Month-to-month,No,Electronic check,102.2,3499.44,Yes
CUST-00320,Female,1,Yes,Yes,49,Yes,No,Fiber optic,No,No,Two year,No,Mailed check,21.7,1063.3,No
CUST-00321,Male,0,Yes,No,36,Yes,No,Fiber optic,No,No,Month-to-month,No,Credit card,52.14,1877.04,Yes
CUST-00322,Female,0,Yes,Yes,12,Yes,No,DSL,Yes,Yes,Month-to-month,No,Electronic check,67.82,813.84,Yes
CUST-00323,Female,0,No,No,24,Yes,Yes,Fiber optic,No,No internet service,One year,Yes,Credit card,48.52,1164.48,No
CUST-00324,Female,0,Yes,No,0,Yes,No,Fiber optic,No internet service,No,Month-to-month,Yes,Mailed check,63.47,0.0,Yes
CUST-00325,Female,1,No,Yes,48,Yes,No,DSL,No,No internet service,One year,No,Bank transfer,58.98,2831.04,No
CUST-00326,Male,0,No,No,34,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Mailed check,112.24,3816.16,Yes
CUST-00327,Male,0,Yes,Yes,52,Yes,No phone service,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Electronic check,68.3,3561.34,No
CUST-00328,Female,0,No,No,51,Yes,No,No,No internet service,No,Two year,Yes,Electronic check,66.58,3395.58,No
CUST-00329,Female,0,Yes,Yes,53,Yes,No,DSL,Yes,No internet service,Two year,No,Electronic check,43.96,2346.23,No
CUST-00330,Male,0,Yes,No,46,Yes,No,Fiber optic,No internet service,No,Two year,No,Mailed check,22.72,1045.12,No
CUST-00331,Male,0,Yes,Yes,42,Yes,Yes,Fiber optic,No,No,Two year,No,Mailed check,48.55,2054.28,Yes
CUST-00332,Female,0,Yes,No,19,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,20.78,394.82,Yes
CUST-00333,Male,0,No,No,32,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Credit card,102.33,3290.67,No
CUST-00334,Female,0,Yes,No,15,Yes,No,Fiber optic,Yes,No,One year,No,Electronic check,38.84,598.75,No
CUST-00335,Female,1,Yes,No,6,Yes,No,DSL,No,No internet service,Month-to-month,Yes,Mailed check,110.94,665.64,Yes
CUST-00336,Male,1,No,No,69,Yes,Yes,DSL,No,No,Month-to-month,No,Mailed check,108.36,7479.65,Yes
CUST-00337,Male,0,No,No,20,Yes,No,DSL,Yes,No,Month-to-month,No,Credit card,85.8,1716.0,Yes
CUST-00338,Female,0,Yes,Yes,35,No,Yes,Fiber optic,No internet service,No,Month-to-month,No,Electronic check,105.98,3709.3,Yes
CUST-00339,Female,0,No,Yes,53,Yes,Yes,Fiber optic,Yes,No internet service,Month-to-month,Yes,Bank transfer,107.55,5747.09,No
CUST-00340,Male,0,No,No,18,Yes,No,DSL,No,No,Month-to-month,No,Bank transfer,97.19,1749.42,No
CUST-00341,Female,0,Yes,No,24,Yes,No,Fiber optic,Yes,No,Two year,No,Electronic check,69.81,1675.44,Yes
CUST-00342,Male,1,Yes,No,66,Yes,No,DSL,No,No internet service,Month-to-month,Yes,Credit card,114.9,7583.4,No
CUST-00343,Female,1,Yes,Yes,52,Yes,No,Fiber optic,No,No internet service,One year,Yes,Electronic check,101.41,5288.6,No
CUST-00344,Male,0,No,No,47,Yes,No,No,No internet service,No,Month-to-month,Yes,Bank transfer,30.95,1500.8,No
CUST-00345,Male,0,No,Yes,41,Yes,No,No,Yes,No internet service,Two year,Yes,Mailed check,60.83,2494.03,No
CUST-00346,Male,0,No,No,46,No,No,DSL,No,No internet service,One year,Yes,Electronic check,73.05,3371.1,Yes
CUST-00347,Female,0,No,No,41,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Bank transfer,72.0,2952.0,Yes
CUST-00348,Female,0,Yes,Yes,1,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,56.71,56.71,Yes
CUST-00349,Male,0,Yes,No,5,Yes,Yes,Fiber optic,No internet service,No internet service,One year,No,Electronic check,72.23,378.89,No
CUST-00350,Female,0,Yes,Yes,45,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Credit card,27.49,1261.34,Yes
CUST-00351,Male,0,No,No,65,Yes,No,Fiber optic,No,No internet service,Month-to-month,Yes,Bank transfer,84.83,5513.95,No
CUST-00352,Male,0,No,No,39,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,68.77,2725.21,No
CUST-00353,Female,1,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Mailed check,98.34,5668.93,Yes
CUST-00354,Female,0,No,No,32,No,Yes,DSL,No internet service,No,Month-to-month,No,Credit card,88.73,2839.36,Yes
CUST-00355,Male,0,Yes,Yes,61,No,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer,29.5,1868.42,No
CUST-00356,Female,0,Yes,No,11,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,53.77,591.67,No
CUST-00357,Female,0,Yes,No,48,Yes,Yes,No,Yes,No internet service,Two year,No,Credit card,93.1,4468.8,No
CUST-00358,Male,0,Yes,No,4,Yes,Yes,DSL,No,Yes,Two year,No,Bank transfer,52.36,292.6,Yes
CUST-00359,Male,0,Yes,Yes,50,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Credit card,75.82,3832.88,No
CUST-00360,Female,1,Yes,No,68,Yes,Yes,DSL,No,No,Month-to-month,Yes,Credit card,116.05,7891.4,Yes
CUST-00361,Male,0,Yes,No,31,Yes,No,No,No,No internet service,Two year,No,Credit card,26.15,810.65,No
CUST-00362,Male,1,Yes,No,48,Yes,No,DSL,Yes,No,One year,Yes,Credit card,37.41,1811.97,No
CUST-00363,Female,0,No,No,59,Yes,No phone service,Fiber optic,No,No,Two year,No,Bank transfer,67.02,3969.94,No
CUST-00364,Male,0,Yes,No,45,No,No,DSL,No internet service,Yes,Month-to-month,Yes,Credit card,93.32,4199.4,No
CUST-00365,Male,0,No,No,67,Yes,No,Fiber optic,No internet service,No,Month-to-month,Yes,Credit card,51.67,3461.89,Yes
CUST-00366,Female,0,Yes,No,40,Yes,No,DSL,Yes,No internet service,Two year,Yes,Mailed check,29.98,1199.2,No
CUST-00367,Female,0,Yes,Yes,66,Yes,No,Fiber optic,Yes,No internet service,Month-to-month,Yes,Bank transfer,50.21,3313.86,No
CUST-00368,Male,0,Yes,No,12,Yes,No,Fiber optic,No,No,One year,Yes,Bank transfer,83.73,1004.76,No
CUST-00369,Male,0,Yes,No,17,Yes,Yes,Fiber optic,No internet service,No internet service,One year,No,Credit card,98.84,1705.16,No
CUST-00370,Female,1,No,No,50,Yes,No,Fiber optic,No,No,Two year,Yes,Credit card,117.66,5895.89,No
CUST-00371,Female,1,Yes,No,35,Yes,No,DSL,No internet service,Yes,Two year,Yes,Electronic check,95.66,3348.1,No
CUST-00372,Female,1,No,No,33,No,No,DSL,No,Yes,Month-to-month,Yes,Credit card,68.21,2275.17,Yes
CUST-00373,Female,0,No,Yes,11,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer,47.85,526.35,Yes
CUST-00374,Male,0,No,No,4,Yes,No phone service,Fiber optic,Yes,No,Month-to-month,No,Mailed check,112.61,468.88,Yes
CUST-00375,Female,0,No,No,47,Yes,No phone service,DSL,No internet service,No internet service,Two year,No,Bank transfer,72.49,3451.93,No
CUST-00376,Female,0,No,No,39,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Mailed check,88.26,3461.86,No
CUST-00377,Male,0,Yes,No,12,Yes,No,DSL,Yes,No internet service,Month-to-month,No,Credit card,66.19,824.41,No
CUST-00378,Female,0,No,No,25,Yes,Yes,Fiber optic,No,No internet service,Two year,Yes,Electronic check,42.69,1100.56,Yes
CUST-00379,Male,0,Yes,Yes,13,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,73.79,979.05,Yes
CUST-00380,Female,0,Yes,No,10,Yes,Yes,DSL,No internet service,No,Two year,Yes,Bank transfer,103.67,1036.7,No
CUST-00381,Female,1,Yes,No,37,Yes,No,Fiber optic,No,No,One year,Yes,Credit card,57.1,2112.7,Yes
CUST-00382,Female,0,No,No,56,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Mailed check,86.21,4885.05,Yes
CUST-00383,Male,0,No,No,21,Yes,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Electronic check,22.32,499.07,No
CUST-00384,Male,0,Yes,Yes,15,Yes,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Electronic check,113.53,1762.22,Yes
CUST-00385,Female,1,No,Yes,28,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,116.93,3323.6,Yes
CUST-00386,Male,0,Yes,No,1,No,No,DSL,No internet service,No,One year,Yes,Credit card,57.4,57.4,No
CUST-00387,Male,0,Yes,No,53,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Mailed check,68.84,3648.52,No
CUST-00388,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No internet service,Month-to-month,Yes,Mailed check,34.38,34.38,Yes
CUST-00389,Male,0,Yes,No,2,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Credit card,38.01,76.02,Yes
CUST-00390,Male,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,No,Two year,Yes,Mailed check,79.41,4367.55,No
CUST-00391,Male,0,No,No,71,Yes,No,Fiber optic,No internet service,No,Two year,Yes,Credit card,81.95,5818.45,No
CUST-00392,Female,0,No,Yes,10,Yes,No phone service,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,52.84,528.4,Yes
CUST-00393,Female,0,Yes,No,31,No,No,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,56.15,1799.39,Yes
CUST-00394,Male,0,No,No,3,Yes,Yes,Fiber optic,Yes,No,Two year,No,Electronic check,69.64,226.67,Yes
CUST-00395,Female,1,No,Yes,8,Yes,No phone service,No,No,No internet service,One year,No,Credit card,113.86,945.66,No
CUST-00396,Female,0,No,No,55,Yes,No,No,No,No internet service,Two year,No,Electronic check,33.26,1832.0,No
CUST-00397,Female,0,No,No,15,Yes,No,DSL,No internet service,Yes,Month-to-month,Yes,Bank transfer,74.26,1121.1,Yes
CUST-00398,Female,0,Yes,No,70,Yes,Yes,DSL,No internet service,No,Month-to-month,No,Credit card,23.93,1713.95,No
CUST-00399,Male,0,No,Yes,9,Yes,Yes,Fiber optic,No,No,Two year,No,Bank transfer,64.75,582.75,No
CUST-00400,Female,0,No,No,35,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Credit card,58.52,2054.48,No
CUST-00401,Female,0,Yes,Yes,23,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Electronic check,34.75,799.25,Yes
CUST-00402,Male,0,Yes,Yes,63,Yes,No,Fiber optic,No,No internet service,Month-to-month,Yes,Electronic check,34.73,2187.99,No
CUST-00403,Male,0,No,No,55,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,63.91,3515.05,No
CUST-00404,Female,0,Yes,No,21,Yes,No,DSL,No,No,One year,No,Bank transfer,30.91,649.11,No
CUST-00405,Female,0,No,No,51,Yes,Yes,Fiber optic,No internet service,No,One year,Yes,Electronic check,48.07,2495.59,Yes
CUST-00406,Female,1,Yes,No,49,No,No,DSL,No,Yes,Month-to-month,No,Bank transfer,25.26,1262.18,No
CUST-00407,Female,0,No,No,46,Yes,Yes,Fiber optic,Yes,No internet service,Two year,Yes,Bank transfer,48.32,2297.21,No
CUST-00408,Female,0,Yes,No,22,Yes,No,No,No,No internet service,Month-to-month,No,Mailed check,72.44,1593.68,No
CUST-00409,Female,0,No,No,18,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Mailed check,93.87,1689.66,No
CUST-00410,Male,0,No,No,51,Yes,No,DSL,No internet service,No internet service,Month-to-month,No,Mailed check,102.7,5237.7,Yes
CUST-00411,Female,0,Yes,No,33,Yes,Yes,DSL,No internet service,Yes,Two year,No,Credit card,52.46,1809.92,No
CUST-00412,Female,0,No,No,28,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer,113.76,3185.28,Yes
CUST-00413,Male,1,Yes,Yes,60,Yes,Yes,DSL,No internet service,Yes,Two year,Yes,Electronic check,42.54,2552.4,No
CUST-00414,Male,0,Yes,No,34,Yes,No phone service,Fiber optic,No internet service,No,Month-to-month,Yes,Mailed check,26.22,915.0,Yes
CUST-00415,Male,0,Yes,No,4,Yes,No phone service,Fiber optic,No,No,Month-to-month,No,Credit card,112.35,449.4,Yes
CUST-00416,Male,0,No,No,6,Yes,No,Fiber optic,No,Yes,Two year,Yes,Bank transfer,73.06,438.36,Yes
CUST-00417,Female,1,Yes,No,40,Yes,No phone service,Fiber optic,No,Yes,One year,Yes,Credit card,53.84,2227.95,No
CUST-00418,Female,0,Yes,Yes,1,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,109.61,109.61,Yes
CUST-00419,Female,0,Yes,No,9,Yes,No phone service,DSL,No,No,Two year,Yes,Mailed check,97.13,902.52,No
CUST-00420,Female,0,No,No,43,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer,102.91,4446.78,Yes
